Date,GSPC,SPY,MSFT,AMD
2017-12-29 00:00:00-05:00,2673.610107421875,239.09022521972656,79.41230010986328,10.279999732971191
2018-01-02 00:00:00-05:00,2695.81005859375,240.80148315429688,79.79288482666016,10.979999542236328
2018-01-03 00:00:00-05:00,2713.06005859375,242.3246307373047,80.16425323486328,11.550000190734863
2018-01-04 00:00:00-05:00,2723.989990234375,243.3459930419922,80.86983489990234,12.119999885559082
2018-01-05 00:00:00-05:00,2743.14990234375,244.96766662597656,81.8724594116211,11.880000114440918
2018-01-08 00:00:00-05:00,2747.7099609375,245.4156036376953,81.95600128173828,12.279999732971191
2018-01-09 00:00:00-05:00,2751.2900390625,245.9711456298828,81.90031433105469,11.819999694824219
2018-01-10 00:00:00-05:00,2748.22998046875,245.5948028564453,81.52896118164062,11.960000038146973
2018-01-11 00:00:00-05:00,2767.56005859375,247.38668823242188,81.77033996582031,12.140000343322754
2018-01-12 00:00:00-05:00,2786.239990234375,248.99937438964844,83.18145751953125,12.020000457763672
2018-01-16 00:00:00-05:00,2776.419921875,248.14822387695312,82.02100372314453,11.90999984741211
2018-01-17 00:00:00-05:00,2802.56005859375,250.51353454589844,83.68275451660156,12.180000305175781
2018-01-18 00:00:00-05:00,2798.030029296875,250.09254455566406,83.64561462402344,12.470000267028809
2018-01-19 00:00:00-05:00,2810.300048828125,251.23033142089844,83.55279541015625,12.59000015258789
2018-01-22 00:00:00-05:00,2832.969970703125,253.2730255126953,85.04745483398438,12.649999618530273
2018-01-23 00:00:00-05:00,2839.1298828125,253.8106231689453,85.31668090820312,12.9399995803833
2018-01-24 00:00:00-05:00,2837.5400390625,253.71205139160156,85.24242401123047,12.710000038146973
2018-01-25 00:00:00-05:00,2839.25,253.81956481933594,85.71588897705078,12.40999984741211
2018-01-26 00:00:00-05:00,2872.8701171875,256.7581787109375,87.32196044921875,12.949999809265137
2018-01-29 00:00:00-05:00,2853.530029296875,255.0558624267578,87.19195556640625,13.319999694824219
2018-01-30 00:00:00-05:00,2822.429931640625,252.4397735595703,86.09651184082031,12.869999885559082
2018-01-31 00:00:00-05:00,2823.81005859375,252.56520080566406,88.20388793945312,13.739999771118164
2018-02-01 00:00:00-05:00,2821.97998046875,252.27853393554688,87.50762176513672,13.25
2018-02-02 00:00:00-05:00,2762.1298828125,246.786376953125,85.20531463623047,12.449999809265137
2018-02-05 00:00:00-05:00,2648.93994140625,236.4652099609375,81.6960678100586,11.569999694824219
2018-02-06 00:00:00-05:00,2695.139892578125,241.12411499023438,84.78752899169922,11.649999618530273
2018-02-07 00:00:00-05:00,2681.659912109375,239.81600952148438,83.19074249267578,11.600000381469727
2018-02-08 00:00:00-05:00,2581.0,230.82077026367188,78.9202651977539,11.220000267028809
2018-02-09 00:00:00-05:00,2619.550048828125,234.28802490234375,81.86316680908203,11.3100004196167
2018-02-12 00:00:00-05:00,2656.0,237.7284698486328,82.74510192871094,11.680000305175781
2018-02-13 00:00:00-05:00,2662.93994140625,238.31980895996094,83.39497375488281,11.779999732971191
2018-02-14 00:00:00-05:00,2698.6298828125,241.5362091064453,84.7007827758789,12.199999809265137
2018-02-15 00:00:00-05:00,2731.199951171875,244.6182098388672,86.42632293701172,12.1899995803833
2018-02-16 00:00:00-05:00,2732.219970703125,244.68994140625,85.81073760986328,11.819999694824219
2018-02-20 00:00:00-05:00,2716.260009765625,243.15785217285156,86.48229217529297,12.020000457763672
2018-02-21 00:00:00-05:00,2701.330078125,241.94827270507812,85.33502960205078,11.720000267028809
2018-02-22 00:00:00-05:00,2703.9599609375,242.26190185546875,85.55890655517578,11.84000015258789
2018-02-23 00:00:00-05:00,2747.300048828125,246.12335205078125,87.73216247558594,12.069999694824219
2018-02-26 00:00:00-05:00,2779.60009765625,248.98146057128906,89.00062561035156,12.420000076293945
2018-02-27 00:00:00-05:00,2744.280029296875,245.87255859375,87.86270904541016,12.529999732971191
2018-02-28 00:00:00-05:00,2713.830078125,243.38182067871094,87.46163177490234,12.109999656677246
2018-03-01 00:00:00-05:00,2677.669921875,239.84288024902344,86.60356903076172,11.899999618530273
2018-03-02 00:00:00-05:00,2691.25,241.0792236328125,86.79008483886719,11.8100004196167
2018-03-05 00:00:00-05:00,2720.93994140625,243.8656768798828,87.34040069580078,11.90999984741211
2018-03-06 00:00:00-05:00,2728.1201171875,244.48377990722656,87.04193115234375,11.760000228881836
2018-03-07 00:00:00-05:00,2726.800048828125,244.39427185058594,87.54557800292969,12.239999771118164
2018-03-08 00:00:00-05:00,2738.969970703125,245.5768280029297,88.0772705078125,11.970000267028809
2018-03-09 00:00:00-05:00,2786.570068359375,249.85055541992188,90.04530334472656,11.699999809265137
2018-03-12 00:00:00-04:00,2783.02001953125,249.5369110107422,90.25981903076172,11.520000457763672
2018-03-13 00:00:00-04:00,2765.31005859375,247.9242706298828,88.05860900878906,11.640000343322754
2018-03-14 00:00:00-04:00,2749.47998046875,246.65200805664062,87.53627014160156,11.359999656677246
2018-03-15 00:00:00-04:00,2747.330078125,246.38323974609375,87.84407806396484,11.460000038146973
2018-03-16 00:00:00-04:00,2752.010009765625,246.65036010742188,88.23583221435547,11.470000267028809
2018-03-19 00:00:00-04:00,2712.919921875,243.31317138671875,86.64087677001953,11.430000305175781
2018-03-20 00:00:00-04:00,2716.93994140625,243.72694396972656,86.86470031738281,11.109999656677246
2018-03-21 00:00:00-04:00,2711.929931640625,243.25918579101562,86.2584457397461,11.260000228881836
2018-03-22 00:00:00-04:00,2643.68994140625,237.17837524414062,83.7494125366211,10.90999984741211
2018-03-23 00:00:00-04:00,2588.260009765625,232.1230010986328,81.31499481201172,10.630000114440918
2018-03-26 00:00:00-04:00,2658.550048828125,238.4736785888672,87.47099304199219,10.4399995803833
2018-03-27 00:00:00-04:00,2612.6201171875,234.41680908203125,83.45092010498047,10.0
2018-03-28 00:00:00-04:00,2605.0,233.72413635253906,83.37630462646484,9.8100004196167
2018-03-29 00:00:00-04:00,2640.8701171875,236.7106170654297,85.12986755371094,10.050000190734863
2018-04-02 00:00:00-04:00,2581.8798828125,231.60130310058594,82.56484985351562,9.529999732971191
2018-04-03 00:00:00-04:00,2614.449951171875,234.56971740722656,83.67479705810547,9.550000190734863
2018-04-04 00:00:00-04:00,2644.68994140625,237.07943725585938,86.11854553222656,9.770000457763672
2018-04-05 00:00:00-04:00,2662.840087890625,238.9505157470703,86.16516876220703,10.020000457763672
2018-04-06 00:00:00-04:00,2604.469970703125,233.625244140625,84.15980529785156,9.609999656677246
2018-04-09 00:00:00-04:00,2613.159912109375,234.77664184570312,84.66345977783203,9.529999732971191
2018-04-10 00:00:00-04:00,2656.8701171875,238.50965881347656,86.63153839111328,9.979999542236328
2018-04-11 00:00:00-04:00,2642.18994140625,237.2593231201172,85.6801528930664,9.819999694824219
2018-04-12 00:00:00-04:00,2663.989990234375,239.2113037109375,87.28443145751953,10.079999923706055
2018-04-13 00:00:00-04:00,2656.300048828125,238.50965881347656,86.81808471679688,9.930000305175781
2018-04-16 00:00:00-04:00,2677.840087890625,240.47056579589844,87.83475494384766,10.09000015258789
2018-04-17 00:00:00-04:00,2706.389892578125,243.04335021972656,89.60692596435547,10.520000457763672
2018-04-18 00:00:00-04:00,2708.639892578125,243.22323608398438,89.95203399658203,10.359999656677246
2018-04-19 00:00:00-04:00,2693.1298828125,241.87388610839844,89.64422607421875,10.109999656677246
2018-04-20 00:00:00-04:00,2670.139892578125,239.8230438232422,88.60890197753906,9.989999771118164
2018-04-23 00:00:00-04:00,2670.2900390625,239.78707885742188,88.93534088134766,10.039999961853027
2018-04-24 00:00:00-04:00,2634.56005859375,236.55772399902344,86.85537719726562,10.09000015258789
2018-04-25 00:00:00-04:00,2639.39990234375,237.14239501953125,86.09986877441406,9.710000038146973
2018-04-26 00:00:00-04:00,2666.93994140625,239.5531005859375,87.91868591308594,11.039999961853027
2018-04-27 00:00:00-04:00,2669.909912109375,239.77798461914062,89.37372589111328,11.109999656677246
2018-04-30 00:00:00-04:00,2648.050048828125,237.93402099609375,87.22846984863281,10.880000114440918
2018-05-01 00:00:00-04:00,2654.800048828125,238.35684204101562,88.60890197753906,11.130000114440918
2018-05-02 00:00:00-04:00,2635.669921875,236.75563049316406,87.21915435791016,10.970000267028809
